DATA,JANELA_15MIN,VALOR_TOTAL_15M
2025-11-16,2025-11-16 11:45:00.000,13988.77
2025-11-16,2025-11-16 12:00:00.000,8790.45
2025-11-16,2025-11-16 12:15:00.000,4273.65
2025-11-16,2025-11-16 12:30:00.000,3096.71
2025-11-16,2025-11-16 12:45:00.000,5587.04
2025-11-16,2025-11-16 13:00:00.000,6685.79
2025-11-16,2025-11-16 13:15:00.000,5756.28
2025-11-16,2025-11-16 13:30:00.000,4503.84
2025-11-16,2025-11-16 13:45:00.000,6040.74
2025-11-16,2025-11-16 14:00:00.000,9943.02
2025-11-16,2025-11-16 14:15:00.000,12538.02
2025-11-16,2025-11-16 14:30:00.000,7161.46
2025-11-16,2025-11-16 14:45:00.000,6691.52
2025-11-16,2025-11-16 15:00:00.000,10577.12
2025-11-16,2025-11-16 15:15:00.000,4399.29
2025-11-16,2025-11-16 15:30:00.000,5449.16
2025-11-16,2025-11-16 15:45:00.000,7754.52
2025-11-16,2025-11-16 16:00:00.000,6567.08
2025-11-16,2025-11-16 16:15:00.000,8153.6
2025-11-16,2025-11-16 16:30:00.000,6617.79
2025-11-16,2025-11-16 16:45:00.000,8538.72
2025-11-16,2025-11-16 17:00:00.000,8792.49
2025-11-16,2025-11-16 17:15:00.000,7147.19
2025-11-16,2025-11-16 17:30:00.000,13717.01
2025-11-16,2025-11-16 17:45:00.000,9190.04
2025-11-16,2025-11-16 18:00:00.000,6806.4
2025-11-16,2025-11-16 18:15:00.000,14691.95
2025-11-16,2025-11-16 18:30:00.000,7292.87
2025-11-16,2025-11-16 18:45:00.000,9961.18
2025-11-16,2025-11-16 19:00:00.000,5571.6
2025-11-16,2025-11-16 19:15:00.000,7260.41
2025-11-16,2025-11-16 19:30:00.000,5427.47
2025-11-16,2025-11-16 19:45:00.000,8428.73
2025-11-16,2025-11-16 20:00:00.000,5395.72
2025-11-16,2025-11-16 20:15:00.000,6269.75
2025-11-16,2025-11-16 20:30:00.000,8666.82
2025-11-16,2025-11-16 20:45:00.000,7433.45
2025-11-16,2025-11-16 21:00:00.000,5246.63
2025-11-16,2025-11-16 21:15:00.000,4303.72
2025-11-16,2025-11-16 21:30:00.000,3769.33
2025-11-16,2025-11-16 21:45:00.000,7382.56
2025-11-16,2025-11-16 22:00:00.000,4170.83
2025-11-16,2025-11-16 22:15:00.000,2365.85
2025-11-16,2025-11-16 22:30:00.000,2764.07
2025-11-16,2025-11-16 22:45:00.000,419.78
2025-11-16,2025-11-16 23:00:00.000,708.24
2025-11-16,2025-11-16 23:15:00.000,346.27
2025-11-16,2025-11-16 23:30:00.000,96.67
2025-11-16,2025-11-16 23:45:00.000,32.66
2025-11-17,2025-11-17 00:00:00.000,487.82
2025-11-17,2025-11-17 00:15:00.000,277.82
2025-11-17,2025-11-17 00:30:00.000,291.49
2025-11-17,2025-11-17 01:45:00.000,51.22
2025-11-17,2025-11-17 02:45:00.000,6.9
2025-11-17,2025-11-17 03:30:00.000,38.83
2025-11-17,2025-11-17 06:30:00.000,204.48
2025-11-17,2025-11-17 06:45:00.000,276.18
2025-11-17,2025-11-17 07:00:00.000,2637.52
2025-11-17,2025-11-17 07:15:00.000,4873.05
2025-11-17,2025-11-17 07:30:00.000,6294.06
2025-11-17,2025-11-17 07:45:00.000,9879.33
2025-11-17,2025-11-17 08:00:00.000,9484.45
2025-11-17,2025-11-17 08:15:00.000,6498.54
2025-11-17,2025-11-17 08:30:00.000,5329.1
2025-11-17,2025-11-17 08:45:00.000,6569.32
2025-11-17,2025-11-17 09:00:00.000,8576.45
2025-11-17,2025-11-17 09:15:00.000,10955.68
2025-11-17,2025-11-17 09:30:00.000,13636.04
2025-11-17,2025-11-17 09:45:00.000,12406.5
2025-11-17,2025-11-17 10:00:00.000,10559.62
2025-11-17,2025-11-17 10:15:00.000,14572.4
2025-11-17,2025-11-17 10:30:00.000,13201.36
2025-11-17,2025-11-17 10:45:00.000,12850.68
2025-11-17,2025-11-17 11:00:00.000,15354.08
2025-11-17,2025-11-17 11:15:00.000,16926.06
2025-11-17,2025-11-17 11:30:00.000,9977.18
2025-11-17,2025-11-17 11:45:00.000,19515.49
2025-11-17,2025-11-17 12:00:00.000,12150.47
2025-11-17,2025-11-17 12:15:00.000,9550.55
2025-11-17,2025-11-17 12:30:00.000,14646.02
2025-11-17,2025-11-17 12:45:00.000,9485.18
2025-11-17,2025-11-17 13:00:00.000,9851.73
2025-11-17,2025-11-17 13:15:00.000,13576.53
2025-11-17,2025-11-17 13:30:00.000,6173.84
2025-11-17,2025-11-17 13:45:00.000,17078.28
2025-11-17,2025-11-17 14:00:00.000,12790.96
2025-11-17,2025-11-17 14:15:00.000,13836.41
2025-11-17,2025-11-17 14:30:00.000,17815.77
2025-11-17,2025-11-17 14:45:00.000,14197.51
2025-11-17,2025-11-17 15:00:00.000,17422.48
2025-11-17,2025-11-17 15:15:00.000,14299.55
2025-11-17,2025-11-17 15:30:00.000,16707.82
2025-11-17,2025-11-17 15:45:00.000,15784.14
2025-11-17,2025-11-17 16:00:00.000,26222.08
2025-11-17,2025-11-17 16:15:00.000,18359.64
2025-11-17,2025-11-17 16:30:00.000,15981.43
2025-11-17,2025-11-17 16:45:00.000,26744.88
2025-11-17,2025-11-17 17:00:00.000,18056.58
2025-11-17,2025-11-17 17:15:00.000,30980.93
2025-11-17,2025-11-17 17:30:00.000,15407.75
2025-11-17,2025-11-17 17:45:00.000,17784.97
2025-11-17,2025-11-17 18:00:00.000,27046.26
2025-11-17,2025-11-17 18:15:00.000,20573.42
2025-11-17,2025-11-17 18:30:00.000,19882.79
2025-11-17,2025-11-17 18:45:00.000,16457.27
2025-11-17,2025-11-17 19:00:00.000,24130.14
2025-11-17,2025-11-17 19:15:00.000,12582.51
2025-11-17,2025-11-17 19:30:00.000,19616.93
2025-11-17,2025-11-17 19:45:00.000,19833.29
2025-11-17,2025-11-17 20:00:00.000,16902.62
2025-11-17,2025-11-17 20:15:00.000,22294.11
2025-11-17,2025-11-17 20:30:00.000,10654.75
2025-11-17,2025-11-17 20:45:00.000,11329.47
2025-11-17,2025-11-17 21:00:00.000,13580.73
2025-11-17,2025-11-17 21:15:00.000,11704.35
2025-11-17,2025-11-17 21:30:00.000,10938.78
2025-11-17,2025-11-17 21:45:00.000,7399.56
2025-11-17,2025-11-17 22:00:00.000,6917.08
2025-11-17,2025-11-17 22:15:00.000,9512.65
2025-11-17,2025-11-17 22:30:00.000,7635.07
2025-11-17,2025-11-17 22:45:00.000,9306.62
2025-11-17,2025-11-17 23:00:00.000,1703.11
2025-11-17,2025-11-17 23:15:00.000,683.1
2025-11-17,2025-11-17 23:30:00.000,811.12
2025-11-17,2025-11-17 23:45:00.000,2040.81
2025-11-18,2025-11-18 00:00:00.000,47.14
2025-11-18,2025-11-18 00:15:00.000,433.85
2025-11-18,2025-11-18 00:30:00.000,129.9
2025-11-18,2025-11-18 01:15:00.000,72.4
2025-11-18,2025-11-18 01:30:00.000,26.97
2025-11-18,2025-11-18 01:45:00.000,165.68
2025-11-18,2025-11-18 02:15:00.000,14.9
2025-11-18,2025-11-18 02:30:00.000,550.22
2025-11-18,2025-11-18 03:00:00.000,83.89
2025-11-18,2025-11-18 03:45:00.000,27.87
2025-11-18,2025-11-18 05:00:00.000,523.35
2025-11-18,2025-11-18 05:15:00.000,44.7
2025-11-18,2025-11-18 05:30:00.000,182.4
2025-11-18,2025-11-18 05:45:00.000,89.38
2025-11-18,2025-11-18 06:15:00.000,74.79
2025-11-18,2025-11-18 06:30:00.000,339.24
2025-11-18,2025-11-18 06:45:00.000,977.8
2025-11-18,2025-11-18 07:00:00.000,4154.69
2025-11-18,2025-11-18 07:15:00.000,5681.99
2025-11-18,2025-11-18 07:30:00.000,8835.35
2025-11-18,2025-11-18 07:45:00.000,9014.37
2025-11-18,2025-11-18 08:00:00.000,5769.24
2025-11-18,2025-11-18 08:15:00.000,15073.49
2025-11-18,2025-11-18 08:30:00.000,8366.15
2025-11-18,2025-11-18 08:45:00.000,8145.1
2025-11-18,2025-11-18 09:00:00.000,9981.41
2025-11-18,2025-11-18 09:15:00.000,10282.3
2025-11-18,2025-11-18 09:30:00.000,7825.36
2025-11-18,2025-11-18 09:45:00.000,20264.24
2025-11-18,2025-11-18 10:00:00.000,18339.65
2025-11-18,2025-11-18 10:15:00.000,18551.86
2025-11-18,2025-11-18 10:30:00.000,10445.16
2025-11-18,2025-11-18 10:45:00.000,18702.52
2025-11-18,2025-11-18 11:00:00.000,19844.23
2025-11-18,2025-11-18 11:15:00.000,15736.18
2025-11-18,2025-11-18 11:30:00.000,10878.94
2025-11-18,2025-11-18 11:45:00.000,14519.6
2025-11-18,2025-11-18 12:00:00.000,18883.87
2025-11-18,2025-11-18 12:15:00.000,9964.49
2025-11-18,2025-11-18 12:30:00.000,7337.69
2025-11-18,2025-11-18 12:45:00.000,13661.21
2025-11-18,2025-11-18 13:00:00.000,18607.1
2025-11-18,2025-11-18 13:15:00.000,12960.82
2025-11-18,2025-11-18 13:30:00.000,16432.12
2025-11-18,2025-11-18 13:45:00.000,18497.82
2025-11-18,2025-11-18 14:00:00.000,21668.75
2025-11-18,2025-11-18 14:15:00.000,13123
2025-11-18,2025-11-18 14:30:00.000,18730.69
2025-11-18,2025-11-18 14:45:00.000,10589.42
2025-11-18,2025-11-18 15:00:00.000,12419.38
2025-11-18,2025-11-18 15:15:00.000,13709.57
2025-11-18,2025-11-18 15:30:00.000,19561.48
2025-11-18,2025-11-18 15:45:00.000,18239.68
2025-11-18,2025-11-18 16:00:00.000,14799.81
2025-11-18,2025-11-18 16:15:00.000,11487.36
2025-11-18,2025-11-18 16:30:00.000,16966.51
2025-11-18,2025-11-18 16:45:00.000,24016.33
2025-11-18,2025-11-18 17:00:00.000,15563.37
2025-11-18,2025-11-18 17:15:00.000,18076.67
2025-11-18,2025-11-18 17:30:00.000,19407.34
2025-11-18,2025-11-18 17:45:00.000,19430.18
2025-11-18,2025-11-18 18:00:00.000,24549.53
2025-11-18,2025-11-18 18:15:00.000,23396.68
2025-11-18,2025-11-18 18:30:00.000,21894.01
2025-11-18,2025-11-18 18:45:00.000,17111.7
2025-11-18,2025-11-18 19:00:00.000,18677.18
2025-11-18,2025-11-18 19:15:00.000,15923.43
2025-11-18,2025-11-18 19:30:00.000,12881.11
2025-11-18,2025-11-18 19:45:00.000,21082.33
2025-11-18,2025-11-18 20:00:00.000,25349.59
2025-11-18,2025-11-18 20:15:00.000,24004.82
2025-11-18,2025-11-18 20:30:00.000,15183.82
2025-11-18,2025-11-18 20:45:00.000,11155.31
2025-11-18,2025-11-18 21:00:00.000,20236.24
2025-11-18,2025-11-18 21:15:00.000,17628.04
2025-11-18,2025-11-18 21:30:00.000,7974.84
2025-11-18,2025-11-18 21:45:00.000,6349.6
2025-11-18,2025-11-18 22:00:00.000,8098.96
2025-11-18,2025-11-18 22:15:00.000,8350.02
2025-11-18,2025-11-18 22:30:00.000,10621.33
2025-11-18,2025-11-18 22:45:00.000,2865.71
2025-11-18,2025-11-18 23:00:00.000,2659.02
2025-11-18,2025-11-18 23:15:00.000,3181.31
2025-11-18,2025-11-18 23:30:00.000,494.97
2025-11-18,2025-11-18 23:45:00.000,846.1
2025-11-19,2025-11-19 00:00:00.000,258.42
2025-11-19,2025-11-19 00:15:00.000,240.94
2025-11-19,2025-11-19 00:30:00.000,137.28
2025-11-19,2025-11-19 00:45:00.000,575.22
2025-11-19,2025-11-19 01:00:00.000,55.6
2025-11-19,2025-11-19 01:15:00.000,22.9
2025-11-19,2025-11-19 01:30:00.000,89.48
2025-11-19,2025-11-19 01:45:00.000,43.8
2025-11-19,2025-11-19 02:15:00.000,75.73
2025-11-19,2025-11-19 02:30:00.000,9.98
2025-11-19,2025-11-19 03:15:00.000,104.94
2025-11-19,2025-11-19 03:45:00.000,58.29
2025-11-19,2025-11-19 06:15:00.000,34.99
2025-11-19,2025-11-19 06:30:00.000,399.27
2025-11-19,2025-11-19 06:45:00.000,1514.17
2025-11-19,2025-11-19 07:00:00.000,2817.29
2025-11-19,2025-11-19 07:15:00.000,7640.39
2025-11-19,2025-11-19 07:30:00.000,5703.3
2025-11-19,2025-11-19 07:45:00.000,8462.08
2025-11-19,2025-11-19 08:00:00.000,7946.09
2025-11-19,2025-11-19 08:15:00.000,11830.08
2025-11-19,2025-11-19 08:30:00.000,9033.67
2025-11-19,2025-11-19 08:45:00.000,8666.37
2025-11-19,2025-11-19 09:00:00.000,11655.44
2025-11-19,2025-11-19 09:15:00.000,7802.06
2025-11-19,2025-11-19 09:30:00.000,15395.19
2025-11-19,2025-11-19 09:45:00.000,11350.43
2025-11-19,2025-11-19 10:00:00.000,11890.86
2025-11-19,2025-11-19 10:15:00.000,16802.32
2025-11-19,2025-11-19 10:30:00.000,19501.03
2025-11-19,2025-11-19 10:45:00.000,24179.5
2025-11-19,2025-11-19 11:00:00.000,24221.14
2025-11-19,2025-11-19 11:15:00.000,16452.96
2025-11-19,2025-11-19 11:30:00.000,18747.68
2025-11-19,2025-11-19 11:45:00.000,23914.76
2025-11-19,2025-11-19 12:00:00.000,10128.26
2025-11-19,2025-11-19 12:15:00.000,20290.3
2025-11-19,2025-11-19 12:30:00.000,24530.46
2025-11-19,2025-11-19 12:45:00.000,10324.98
2025-11-19,2025-11-19 13:00:00.000,18609.75
2025-11-19,2025-11-19 13:15:00.000,10979.42
2025-11-19,2025-11-19 13:30:00.000,19694.76
2025-11-19,2025-11-19 13:45:00.000,25519.46
2025-11-19,2025-11-19 14:00:00.000,15194.74
2025-11-19,2025-11-19 14:15:00.000,19791.07
2025-11-19,2025-11-19 14:30:00.000,12638.36
2025-11-19,2025-11-19 14:45:00.000,15242.22
2025-11-19,2025-11-19 15:00:00.000,24714.83
2025-11-19,2025-11-19 15:15:00.000,20570.4
2025-11-19,2025-11-19 15:30:00.000,15727.28
2025-11-19,2025-11-19 15:45:00.000,17658.37
2025-11-19,2025-11-19 16:00:00.000,22674.2
2025-11-19,2025-11-19 16:15:00.000,10840.24
2025-11-19,2025-11-19 16:30:00.000,22286.48
2025-11-19,2025-11-19 16:45:00.000,19149.93
2025-11-19,2025-11-19 17:00:00.000,18817.62
2025-11-19,2025-11-19 17:15:00.000,21046.09
2025-11-19,2025-11-19 17:30:00.000,24816.59
2025-11-19,2025-11-19 17:45:00.000,20622.79
2025-11-19,2025-11-19 18:00:00.000,13739.6
2025-11-19,2025-11-19 18:15:00.000,17790.7
2025-11-19,2025-11-19 18:30:00.000,17909.6
2025-11-19,2025-11-19 18:45:00.000,23134.86
2025-11-19,2025-11-19 19:00:00.000,17705.4
2025-11-19,2025-11-19 19:15:00.000,18089.24
2025-11-19,2025-11-19 19:30:00.000,18291.2
2025-11-19,2025-11-19 19:45:00.000,18713.16
2025-11-19,2025-11-19 20:00:00.000,24000.61
2025-11-19,2025-11-19 20:15:00.000,7976.96
2025-11-19,2025-11-19 20:30:00.000,9647.15
2025-11-19,2025-11-19 20:45:00.000,14225.27
2025-11-19,2025-11-19 21:00:00.000,23252.89
2025-11-19,2025-11-19 21:15:00.000,7745.8
2025-11-19,2025-11-19 21:30:00.000,9878.53
2025-11-19,2025-11-19 21:45:00.000,7626.96
2025-11-19,2025-11-19 22:00:00.000,9898.48
2025-11-19,2025-11-19 22:15:00.000,7482.79
2025-11-19,2025-11-19 22:30:00.000,4704.09
2025-11-19,2025-11-19 22:45:00.000,2727.3
2025-11-19,2025-11-19 23:00:00.000,2465.17
2025-11-19,2025-11-19 23:15:00.000,972.57
2025-11-19,2025-11-19 23:30:00.000,1790.61
2025-11-19,2025-11-19 23:45:00.000,737.86
2025-11-20,2025-11-20 00:00:00.000,64.25
2025-11-20,2025-11-20 00:15:00.000,288
2025-11-20,2025-11-20 00:30:00.000,304.42
2025-11-20,2025-11-20 00:45:00.000,460.15
2025-11-20,2025-11-20 01:00:00.000,69.9
2025-11-20,2025-11-20 01:15:00.000,29.07
2025-11-20,2025-11-20 01:30:00.000,51.98
2025-11-20,2025-11-20 01:45:00.000,28.26
2025-11-20,2025-11-20 02:45:00.000,29.9
2025-11-20,2025-11-20 03:15:00.000,189
2025-11-20,2025-11-20 03:30:00.000,31.46
2025-11-20,2025-11-20 04:30:00.000,9.99
2025-11-20,2025-11-20 04:45:00.000,32.9
2025-11-20,2025-11-20 05:15:00.000,179.94
2025-11-20,2025-11-20 06:00:00.000,10.47
2025-11-20,2025-11-20 06:15:00.000,108.44
2025-11-20,2025-11-20 06:30:00.000,34.89
2025-11-20,2025-11-20 06:45:00.000,49.9
2025-11-20,2025-11-20 07:00:00.000,228.97
2025-11-20,2025-11-20 07:15:00.000,382.47
2025-11-20,2025-11-20 07:30:00.000,1814.6
2025-11-20,2025-11-20 07:45:00.000,2199.8
2025-11-20,2025-11-20 08:00:00.000,12958
2025-11-20,2025-11-20 08:15:00.000,12450.3
2025-11-20,2025-11-20 08:30:00.000,6314.34
2025-11-20,2025-11-20 08:45:00.000,5051.17
2025-11-20,2025-11-20 09:00:00.000,7215.26
2025-11-20,2025-11-20 09:15:00.000,12397.14
2025-11-20,2025-11-20 09:30:00.000,13505.03
2025-11-20,2025-11-20 09:45:00.000,5465.68
2025-11-20,2025-11-20 10:00:00.000,11912
2025-11-20,2025-11-20 10:15:00.000,12319.83
2025-11-20,2025-11-20 10:30:00.000,14721.35
2025-11-20,2025-11-20 10:45:00.000,14811.88
2025-11-20,2025-11-20 11:00:00.000,13767.95
2025-11-20,2025-11-20 11:15:00.000,13825.84
2025-11-20,2025-11-20 11:30:00.000,6688.97
2025-11-20,2025-11-20 11:45:00.000,12240.59
2025-11-20,2025-11-20 12:00:00.000,12675.43
2025-11-20,2025-11-20 12:15:00.000,12114.43
2025-11-20,2025-11-20 12:30:00.000,15972.8
2025-11-20,2025-11-20 12:45:00.000,11295.12
2025-11-20,2025-11-20 13:00:00.000,8356.27
2025-11-20,2025-11-20 13:15:00.000,7281.63
2025-11-20,2025-11-20 13:30:00.000,7672.46
2025-11-20,2025-11-20 13:45:00.000,8740.32
2025-11-20,2025-11-20 14:00:00.000,11379.17
2025-11-20,2025-11-20 14:15:00.000,17894.84
2025-11-20,2025-11-20 14:30:00.000,13670.04
2025-11-20,2025-11-20 14:45:00.000,11519.26
2025-11-20,2025-11-20 15:00:00.000,15164.14
2025-11-20,2025-11-20 15:15:00.000,6302.95
2025-11-20,2025-11-20 15:30:00.000,8886.7
2025-11-20,2025-11-20 15:45:00.000,12522.88
2025-11-20,2025-11-20 16:00:00.000,9786.92
2025-11-20,2025-11-20 16:15:00.000,11391.2
2025-11-20,2025-11-20 16:30:00.000,11284.81
2025-11-20,2025-11-20 16:45:00.000,10194.2
2025-11-20,2025-11-20 17:00:00.000,11778.79
2025-11-20,2025-11-20 17:15:00.000,9374.35
2025-11-20,2025-11-20 17:30:00.000,6657.25
2025-11-20,2025-11-20 17:45:00.000,12388.97
2025-11-20,2025-11-20 18:00:00.000,10059.96
2025-11-20,2025-11-20 18:15:00.000,17233.9
2025-11-20,2025-11-20 18:30:00.000,9754.83
2025-11-20,2025-11-20 18:45:00.000,9084.35
2025-11-20,2025-11-20 19:00:00.000,6709.08
2025-11-20,2025-11-20 19:15:00.000,10119.19
2025-11-20,2025-11-20 19:30:00.000,12285.2
2025-11-20,2025-11-20 19:45:00.000,20002.43
2025-11-20,2025-11-20 20:00:00.000,10207.92
2025-11-20,2025-11-20 20:15:00.000,8200.74
2025-11-20,2025-11-20 20:30:00.000,9984.99
2025-11-20,2025-11-20 20:45:00.000,7897.88
2025-11-20,2025-11-20 21:00:00.000,9271.71
2025-11-20,2025-11-20 21:15:00.000,5519.33
2025-11-20,2025-11-20 21:30:00.000,3879.88
2025-11-20,2025-11-20 21:45:00.000,4746.12
2025-11-20,2025-11-20 22:00:00.000,9878.9
2025-11-20,2025-11-20 22:15:00.000,2633.65
2025-11-20,2025-11-20 22:30:00.000,783.26
2025-11-20,2025-11-20 22:45:00.000,1788.25
2025-11-20,2025-11-20 23:00:00.000,1130.12
2025-11-20,2025-11-20 23:15:00.000,255.81
2025-11-20,2025-11-20 23:30:00.000,1471.43
2025-11-20,2025-11-20 23:45:00.000,551.96
2025-11-21,2025-11-21 00:00:00.000,110.48
2025-11-21,2025-11-21 00:15:00.000,31.8
2025-11-21,2025-11-21 00:30:00.000,204.43
2025-11-21,2025-11-21 00:45:00.000,214.78
2025-11-21,2025-11-21 01:15:00.000,47.47
2025-11-21,2025-11-21 01:30:00.000,392.99
2025-11-21,2025-11-21 02:00:00.000,4.83
2025-11-21,2025-11-21 02:30:00.000,260.66
2025-11-21,2025-11-21 02:45:00.000,49.9
2025-11-21,2025-11-21 03:00:00.000,5.98
2025-11-21,2025-11-21 03:30:00.000,303.5
2025-11-21,2025-11-21 05:00:00.000,79.9
2025-11-21,2025-11-21 05:45:00.000,41.87
2025-11-21,2025-11-21 06:00:00.000,9.9
2025-11-21,2025-11-21 06:30:00.000,255.82
2025-11-21,2025-11-21 06:45:00.000,467.28
2025-11-21,2025-11-21 07:00:00.000,4910.07
2025-11-21,2025-11-21 07:15:00.000,9639.93
2025-11-21,2025-11-21 07:30:00.000,7508.09
2025-11-21,2025-11-21 07:45:00.000,5339.48
2025-11-21,2025-11-21 08:00:00.000,8562.5
2025-11-21,2025-11-21 08:15:00.000,4987.03
2025-11-21,2025-11-21 08:30:00.000,5064.31
2025-11-21,2025-11-21 08:45:00.000,7876.59
2025-11-21,2025-11-21 09:00:00.000,6525.54
2025-11-21,2025-11-21 09:15:00.000,15111.42
2025-11-21,2025-11-21 09:30:00.000,8782.72
